order_id,customer_id,order_amount,order_date
1806,120,450.59,2025-12-17
1807,226,157.5,2025-09-26
1808,57,225.76,2025-10-07
1809,228,306.03,2026-05-25
1810,201,391.74,2026-02-27
1811,457,16.16,2026-01-01
1812,404,340.15,2025-10-18
1813,58,101.25,2026-04-29
1814,152,454.68,2025-10-08
1815,396,359.4,2026-04-16
1816,360,189.55,2026-07-28
1817,90,157.5,2025-12-27
1818,426,111.77,2026-02-13
1819,435,402.82,2026-04-15
1820,89,365.66,2025-12-22
1821,344,76.1,2026-04-03
1822,385,37.73,2026-03-27
1823,280,48.78,2026-01-13
1824,141,210.18,2025-12-26
1825,297,103.63,2026-02-05
1826,310,279.16,2025-09-03
1827,475,418.12,2025-12-01
1828,158,116.14,2025-11-22
1829,484,135.03,2026-05-30
1830,295,66.47,2026-02-08
1831,251,211.49,2026-07-06
1832,505,19.08,2025-10-21
1833,371,497.19,2026-05-28
1834,265,292.63,2026-07-20
1835,123,315.86,2026-02-18
1836,18,189.74,2026-01-11
1837,60,423.41,2025-12-22
1838,139,77.34,2026-03-22
1839,370,181.91,2025-11-05
1840,365,212.66,2026-04-12
1841,79,29.11,2026-07-07
1842,188,259.36,2026-07-13
1843,172,383.52,2025-10-23
1844,309,274.14,2026-03-18
1845,372,139.37,2025-12-07
1846,148,52.44,2026-07-23
1847,382,11.38,2025-09-29
1848,167,390.51,2025-09-29
1849,227,55.7,2025-09-08
1850,117,416.63,2026-03-06
1851,120,211.59,2025-09-13
1852,492,410.33,2026-04-02
1853,143,177.36,2026-01-28
1854,351,409.43,2026-04-05
1855,122,90.24,2026-07-30
1856,146,115.07,2026-03-22
1857,215,345.58,2026-03-19
1858,115,69.46,2026-09-02
1859,442,43.48,2026-02-21
1860,61,26.05,2026-06-12
1861,45,237.2,2026-01-13
1862,99,37.79,2025-11-22
1863,211,392.27,2026-06-11
1864,360,295.86,2026-05-28
1865,285,19.48,2025-12-17
1866,165,474.65,2026-02-19
1867,248,428.29,2026-03-07
1868,15,254.93,2026-01-25
1869,289,266.78,2026-03-04
1870,5,90.03,2026-05-02
1871,220,486.92,2026-07-09
1872,487,460.64,2026-06-24
1873,451,186.4,2026-04-14
1874,364,338.4,2025-11-01
1875,234,490.74,2026-03-09
1876,322,206.75,2026-02-12
1877,140,66.19,2025-11-06
1878,296,250.43,2026-08-15
1879,336,280.78,2026-05-01
1880,468,249.39,2026-08-22
1881,455,302.19,2026-05-29
1882,439,116.81,2026-02-25
1883,488,98.45,2026-01-11
1884,14,469.85,2025-11-21
1885,108,499.37,2026-02-27
1886,88,201.2,2025-09-25
1887,105,64.01,2026-01-15
1888,173,372.01,2025-09-17
1889,347,37.03,2025-11-16
1890,414,104.13,2026-07-31
1891,512,65.77,2026-01-12
1892,280,142.87,2026-02-20
1893,410,379.37,2026-02-15
1894,415,181.27,2025-09-18
1895,151,493.82,2026-08-26
1896,257,385.16,2025-12-29
1897,138,247.22,2026-05-17
1898,70,19.71,2026-03-11
1899,184,251.58,2026-07-02
1900,157,194.4,2026-07-04
1901,79,154.86,2025-12-07
1902,505,332.23,2026-03-20
1903,510,397.4,2025-11-04
1904,352,247.67,2026-04-29
1905,19,405.69,2026-01-13
1906,441,476.53,2026-04-29
1907,461,440.66,2026-07-04
1908,471,160.71,2026-03-10
1909,311,22.81,2026-01-17
1910,442,442.93,2026-07-31
1911,500,71.57,2026-03-09
1912,503,383.19,2026-01-09
1913,482,331.74,2026-07-16
1914,519,240.58,2026-02-27
1915,387,32.59,2026-02-25
1916,292,310.39,2026-04-11
1917,47,163.64,2026-03-04
1918,28,68.46,2025-10-22
1919,390,383.77,2025-11-01
1920,366,53.19,2025-09-30
1921,251,208.91,2026-04-25
1922,87,127.57,2025-11-18
1923,313,455.64,2025-11-09
1924,334,61.66,2026-01-12
1925,433,23.5,2026-05-22
1926,274,286.18,2025-10-15
1927,23,15.1,2025-11-25
1928,400,492.95,2026-06-25
1929,501,164.6,2026-05-23
1930,345,54.53,2026-02-25
1931,348,250.88,2026-02-24
1932,447,87.48,2025-11-18
1933,78,104.87,2025-10-31
1934,295,420.99,2026-07-04
1935,412,136.25,2025-09-10
1936,95,403.28,2025-09-17
1937,345,360.26,2026-03-30
1938,487,140.32,2025-10-30
1939,79,216.42,2026-04-20
1940,308,327.51,2025-09-16
1941,205,219.29,2026-03-30
1942,465,210.09,2025-09-22
1943,20,337.42,2025-12-05
1944,192,315.78,2025-11-06
1945,479,290.54,2026-08-18
1946,445,137.63,2026-04-09
1947,62,467.64,2026-03-27
1948,152,263.52,2025-09-08
1949,308,123.99,2026-05-23
1950,66,422.84,2026-05-02
1951,274,318.79,2025-12-14
1952,263,412.74,2025-10-03
1953,245,344.99,2026-02-13
1954,252,61.21,2026-08-31
1955,498,399.54,2026-07-16
1956,38,282.11,2025-11-03
1957,30,104.99,2026-07-02
1958,181,132.91,2026-04-09
1959,498,323.93,2026-06-19
1960,86,392.21,2026-06-29
1961,66,160.38,2025-11-07
1962,373,450.78,2026-05-01
1963,407,337.48,2025-12-07
1964,144,471.87,2026-05-25
1965,513,121.84,2026-01-05
1966,258,466.8,2026-02-14
1967,126,250.74,2026-04-06
1968,400,387.73,2025-11-25
1969,434,403.89,2026-01-21
1970,220,112.91,2025-10-11
1971,261,485.11,2025-11-15
1972,384,432.14,2026-07-13
1973,434,351.31,2026-03-05
1974,285,240.05,2026-02-02
1975,372,440.32,2025-10-26
1976,316,240.23,2025-10-07
1977,36,15.43,2026-02-23
1978,56,421.53,2026-04-14
1979,246,346.89,2025-09-16
1980,372,130.23,2026-06-15
1981,243,452.06,2026-03-05
1982,403,429.54,2025-10-15
1983,309,464.12,2026-02-25
1984,242,49.67,2025-10-19
1985,165,152.22,2026-04-10
1986,417,458.37,2026-07-01
1987,83,395.71,2026-07-27
1988,483,412.48,2026-06-12
1989,341,369.79,2026-04-27
1990,103,360.11,2026-03-12
1991,519,413.08,2026-01-15
1992,335,37.85,2025-09-17
1993,54,229.36,2026-03-14
1994,455,322.48,2025-11-24
1995,411,396.55,2026-06-22
1996,85,104.04,2026-06-17
1997,134,59.86,2026-01-19
1998,328,424.25,2026-04-05
1999,137,228.49,2026-05-31
2000,336,134.04,2026-06-07
2001,425,400.77,2026-05-14
2002,387,186.96,2025-10-07
2003,230,472.65,2025-10-21
2004,235,15.26,2026-02-23
2005,204,453.89,2025-11-26
2006,51,134.58,2026-07-13
2007,267,203.51,2025-12-14
2008,175,78.88,2026-07-19
2009,446,473.89,2026-01-29
2010,507,387.81,2025-11-10
2011,196,63.66,2026-05-19
2012,273,473.3,2026-06-17
2013,134,147.54,2026-04-01
2014,221,218.5,2025-10-15
2015,194,497.63,2025-09-04
2016,150,212.07,2026-04-29
2017,242,19.24,2026-05-11
2018,379,310.75,2025-12-26
2019,88,293.54,2026-01-12
2020,332,10.11,2025-10-28
2021,218,487.33,2026-04-28
2022,263,358.1,2025-12-03
2023,54,41.16,2026-07-11
2024,363,169.77,2026-02-04
2025,47,498.39,2026-01-13
2026,391,7.65,2025-12-11
2027,380,154.74,2026-05-09
2028,43,70.46,2026-06-05
2029,516,292.34,2026-01-31
2030,480,248.96,2026-06-15
2031,444,70.3,2026-02-25
2032,46,75.19,2026-01-15
2033,288,489.37,2026-03-24
2034,290,375.17,2025-12-03
2035,271,451.88,2025-12-23
2036,169,260.9,2026-01-06
2037,155,161.19,2026-05-18
2038,451,280.06,2026-05-29
2039,236,31.34,2026-07-11
2040,168,95.65,2026-05-01
2041,507,354.45,2026-06-02
2042,497,25.19,2026-02-12
2043,152,231.59,2026-05-15
2044,291,66.21,2025-10-31
2045,280,94.42,2025-11-19
2046,218,283.81,2026-01-26
2047,185,293.86,2026-01-03
2048,511,211.13,2026-03-22
2049,27,340.07,2026-05-15
2050,125,145.72,2026-05-18
2051,109,200.11,2025-10-30
2052,84,419.3,2026-08-21
2053,492,232.82,2025-09-03
2054,6,229.76,2025-10-05
2055,464,168.07,2025-10-25
2056,133,165.83,2026-08-06
2057,290,109.63,2026-02-08
2058,73,164.97,2025-09-25
2059,95,275.84,2025-11-22
2060,409,202.43,2025-10-01
2061,167,49.15,2025-09-15
2062,158,197.31,2026-01-20
2063,443,64.7,2026-08-28
2064,135,369.27,2026-04-14
2065,377,182.73,2026-03-11
2066,398,258.76,2026-05-20
2067,434,240.84,2026-04-08
2068,378,49.66,2026-08-14
2069,437,308.86,2026-06-29
2070,475,51.01,2026-04-24
2071,159,339.84,2026-02-09
2072,86,465.68,2025-11-14
2073,490,148.9,2026-04-30
2074,308,153.69,2026-06-23
2075,303,421.56,2025-12-15
2076,47,286.43,2025-09-14
2077,423,259.14,2026-04-09
2078,260,51.77,2026-03-09
2079,516,180.95,2025-11-25
2080,474,13.05,2025-11-03
2081,403,93.88,2025-09-15
2082,305,27.4,2025-11-28
2083,461,160.4,2025-09-02
2084,192,313.79,2025-10-29
2085,266,109.48,2026-09-01
2086,19,436.45,2026-06-14
2087,176,7.89,2026-01-09
2088,415,329.62,2026-01-24
2089,499,435.05,2026-04-04
2090,370,154.89,2026-03-10
2091,405,346.88,2026-05-29
2092,139,403.3,2025-09-27
2093,17,11.87,2025-10-05
2094,28,349.54,2025-12-15
2095,248,108.57,2026-07-02
2096,196,220.72,2026-08-02
2097,152,47.62,2026-01-07
2098,171,239.62,2026-08-20
2099,456,451.7,2025-12-12
2100,461,482.11,2026-04-11
2101,402,294.69,2025-11-12
2102,443,-30.21,2026-08-08
2103,298,489.85,2026-03-31
2104,500,23.32,2025-12-06
2105,20,119.79,2026-01-29
2106,66,213.89,2025-10-10
2107,485,137.59,2025-09-28
2108,356,62.89,2025-12-18
2109,166,226.92,2026-08-14
2110,353,147.57,2026-06-22
2111,348,221.86,2026-08-18
2112,480,461.26,2026-07-19
2113,400,69.92,2026-06-26
2114,369,480.1,2026-03-31
2115,166,399.01,2026-05-14
2116,89,312.81,2026-08-21
2117,205,335.19,2026-03-27
2118,426,82.38,2026-06-10
2119,241,471.81,2026-06-06
2120,19,108.67,2026-08-19
2121,163,182.6,2026-02-16
2122,516,91.48,2026-02-17
2123,441,20.83,2026-04-04
2124,230,61.41,2025-09-12
2125,364,245.75,2025-10-14
2126,274,385.84,2025-09-26
2127,107,448.68,2026-04-21
2128,449,354.67,2026-08-31
2129,114,400.5,2026-05-07
2130,105,487.46,2025-11-25
2131,108,412.69,2025-12-26
2132,211,87.69,2026-08-17
2133,300,455.94,2026-03-10
2134,511,355.54,2025-09-05
2135,373,367.61,2026-07-03
2136,207,170.63,2025-12-01
2137,7,222.36,2025-10-06
2138,350,126.43,2026-05-06
2139,273,146.95,2026-06-29
2140,370,189.36,2025-09-29
2141,432,316.57,2026-08-08
2142,440,394.67,2026-02-23
2143,470,209.64,2026-01-09
2144,371,476.16,2026-07-26
2145,11,472.15,2025-12-09
2146,72,360.22,2026-08-14
2147,169,46.97,2026-05-10
2148,38,219.87,2026-08-01
2149,60,331.79,2026-03-03
2150,303,488.98,2025-11-14
2151,312,212.56,2026-05-29
2152,353,362.17,2026-07-18
2153,151,8.91,2025-11-16
2154,211,351.65,2025-11-15
2155,453,444.35,2025-12-02
2156,415,350.25,2026-04-16
2157,87,388.82,2025-10-29
2158,130,23.3,2025-10-11
2159,219,262.63,2026-08-04
2160,349,50.95,2026-05-07
2161,29,379.74,2026-05-02
2162,265,445.71,2026-04-14
2163,433,124.46,2026-06-08
2164,62,493.54,2026-03-19
2165,520,421.58,2025-09-17
2166,128,180.46,2026-02-25
2167,6,227.12,2026-04-17
2168,240,229.31,2026-03-01
2169,144,178.42,2026-08-28
2170,254,358.6,2026-07-27
2171,198,57.09,2026-07-16
2172,101,412.31,2026-02-28
2173,422,77.54,2026-08-28
2174,134,45.56,2026-08-03
2175,379,240.75,2025-12-13
2176,405,340.03,2025-11-22
2177,434,436.65,2026-04-01
2178,502,498.27,2025-09-21
2179,167,367.2,2026-06-21
2180,469,76.45,2026-02-24
2181,121,69.05,2026-03-18
2182,34,348.76,2026-03-04
2183,379,374.52,2026-01-24
2184,419,461.24,2026-05-11
2185,297,59.62,2025-11-04
2186,381,24.94,2026-08-25
2187,302,155.94,2026-05-15
2188,146,245.53,2026-02-17
2189,313,392.98,2026-05-12
2190,501,445.08,2025-09-06
2191,70,6.03,2025-11-18
2192,318,435.86,2026-04-02
2193,387,285.05,2025-12-30
2194,136,240.24,2026-04-14
2195,472,382.17,2025-12-06
2196,153,382.03,2026-03-21
2197,420,433.84,2025-11-27
2198,348,196.68,2026-02-21
2199,454,272.79,2026-04-14
2200,170,369.28,2026-01-13
2201,317,355.07,2026-03-03
2202,88,282.72,2025-11-18
2203,55,100.25,2026-05-16
2204,488,478.86,2026-01-16
2205,185,-253.81,2026-07-11
2206,211,481.38,2025-12-13
2207,455,126.42,2025-11-06
2208,329,46.9,2025-10-19
2209,24,203.89,2026-03-31
2210,25,173.28,2025-11-24
2211,264,430.53,2025-10-08
2212,173,50.06,2025-12-09
2213,92,146.25,2025-11-27
2214,174,81.34,2026-02-07
2215,186,34.16,2026-01-19
2216,400,18.45,2025-10-25
2217,332,53.88,2026-08-19
2218,124,132.68,2025-10-26
2219,243,30.68,2026-06-23
2220,395,249.02,2025-11-05
2221,326,474.93,2026-03-03
2222,496,235.09,2026-09-01
2223,20,19.31,2026-07-09
2224,104,138.23,2026-03-10
2225,129,126.93,2026-05-23
2226,86,155.78,2026-06-16
2227,146,423.91,2025-12-20
2228,252,189.79,2026-03-26
2229,463,271.08,2026-03-28
2230,297,25.69,2026-01-25
2231,62,328.26,2026-05-12
2232,257,467.09,2025-09-23
2233,360,420.55,2026-06-26
2234,289,422.01,2026-02-23
2235,72,27.51,2026-04-20
2236,126,153.82,2026-02-13
2237,287,416.1,2026-01-02
2238,517,439.75,2026-01-12
2239,351,478.92,2026-03-26
2240,464,319.41,2026-08-09
2241,330,140.14,2025-12-05
2242,337,174.11,2025-09-09
2243,3,12.86,2025-10-16
2244,10,-306.35,2026-07-16
2245,501,337.99,2026-08-20
2246,80,382.42,2025-11-13
2247,456,271.63,2026-03-31
2248,386,337.76,2026-04-27
2249,182,414.6,2025-11-04
2250,9,420.38,2026-06-14
2251,198,66.76,2026-01-09
2252,21,225.07,2026-05-06
2253,367,380.42,2026-02-27
2254,311,99.8,2026-05-29
2255,506,405.17,2026-07-24
2256,505,483.81,2026-01-19
2257,215,452.73,2025-12-15
2258,406,8.53,2026-04-21
2259,513,59.92,2025-10-25
2260,180,249.54,2025-11-02
2261,67,37.35,2026-06-24
2262,234,68.08,2026-01-03
2263,281,441.1,2026-04-21
2264,259,99.97,2026-03-30
2265,3,341.94,2026-07-09
2266,54,469.26,2025-09-28
2267,417,427.66,2025-10-31
2268,478,140.65,2025-11-24
2269,45,250.31,2025-12-26
2270,285,442.48,2025-12-17
2271,324,459.6,2025-12-08
2272,84,7.55,2026-04-25
2273,232,440.65,2025-12-10
2274,77,489.16,2026-02-11
2275,338,458.91,2026-07-14
2276,100,158.85,2026-01-12
2277,25,18.8,2026-04-04
2278,343,298.3,2026-08-21
2279,485,421.05,2026-01-31
2280,56,122.99,2025-11-08
2281,243,411.71,2025-09-10
2282,450,472.06,2026-05-26
2283,128,383.23,2026-05-02
2284,35,47.34,2026-08-12
2285,67,191.81,2026-05-16
2286,453,392.41,2025-10-01
2287,443,32.12,2025-11-02
2288,54,37.57,2025-10-09
2289,99,150.98,2025-09-25
2290,11,310.56,2026-07-20
2291,439,229.44,2026-03-21
2292,348,440.57,2025-09-11
2293,27,327.21,2026-01-25
2294,198,229.77,2026-06-08
2295,70,-58.46,2025-10-02
2296,130,298.48,2025-12-07
2297,432,320.5,2025-10-28
2298,191,243.29,2026-04-29
2299,62,125.36,2026-07-23
2300,367,68.2,2025-12-24
2301,150,159.04,2025-12-01
2302,352,77.97,2025-12-15
2303,149,149.08,2026-04-19
2304,56,33.37,2025-10-20
2305,206,213.92,2026-07-05
2306,71,322.07,2025-09-12
2307,479,174.07,2026-05-02
2308,344,301.88,2026-07-13
2309,167,309.97,2025-12-30
2310,44,56.9,2026-02-23
2311,229,250.49,2026-08-24
2312,219,348.14,2026-03-18
2313,340,123.31,2025-12-10
2314,410,404.6,2026-02-11
2315,372,96.2,2026-08-22
2316,118,9.9,2026-05-15
2317,369,75.49,2025-11-05
2318,203,26.73,2026-04-08
2319,269,145.63,2026-04-20
2320,252,360.82,2026-04-22
2321,269,93.38,2026-03-27
2322,141,455.77,2026-03-12
2323,114,192.57,2026-04-24
2324,468,172.5,2025-12-24
2325,176,123.87,2026-01-07
2326,445,470.88,2026-03-18
2327,148,439.8,2026-06-23
2328,195,441.95,2026-02-10
2329,384,99.88,2026-01-13
2330,251,162.39,2025-12-06
2331,194,460.9,2025-12-22
2332,153,427.95,2025-09-02
2333,287,167.2,2026-06-27
2334,501,437.06,2026-07-09
2335,482,108.57,2026-01-05
2336,172,396.54,2026-02-20
2337,384,256.76,2025-09-05
2338,330,251.8,2026-08-05
2339,495,357.68,2026-08-14
2340,275,359.25,2026-02-23
2341,38,292.69,2025-09-05
2342,463,107.56,2026-02-06
2343,314,432.27,2025-12-18
2344,161,215.39,2025-11-25
2345,87,468.07,2025-09-04
2346,456,71.49,2026-01-16
2347,43,261.82,2026-01-30
2348,437,235.3,2026-03-26
2349,377,228.32,2026-01-24
2350,392,403.23,2025-10-31
2351,272,17.24,2026-05-29
2352,85,324.45,2026-01-22
2353,81,150.79,2026-01-18
2354,101,394.01,2025-12-07
2355,206,63.7,2026-02-03
2356,257,170.21,2025-11-28
2357,282,154.84,2026-06-08
2358,142,99.37,2026-08-01
2359,268,499.21,2026-06-24
2360,355,9.22,2026-05-10
2361,416,392.65,2025-12-15
2362,13,411.82,2026-05-31
2363,153,238.64,2026-06-25
2364,215,433.41,2026-01-31
2365,480,239.85,2026-07-11
2366,88,362.64,2025-11-07
2367,428,159.97,2025-12-16
2368,31,108.74,2026-04-23
2369,132,190.48,2026-04-16
2370,512,156.26,2025-12-10
2371,348,406.15,2026-04-17
2372,414,116.62,2025-11-09
2373,307,382.61,2025-09-09
2374,33,166.41,2025-09-20
2375,339,461.46,2026-03-16
2376,401,286.25,2025-11-09
2377,401,490.19,2025-10-09
2378,487,36.54,2025-12-09
2379,463,58.78,2026-05-21
2380,176,321.31,2026-05-26
2381,33,56.64,2025-11-26
2382,28,414.11,2025-10-27
2383,396,97.41,2026-03-01
2384,72,145.49,2026-01-05
2385,12,230.06,2025-12-25
2386,421,90.05,2026-06-21
2387,133,198.6,2026-09-02
2388,71,270.54,2026-02-18
2389,212,197.55,2026-06-18
2390,443,69.32,2025-12-31
2391,163,409.86,2026-07-07
2392,208,303.84,2026-08-16
2393,283,253.73,2025-09-22
2394,457,104.84,2026-06-12
2395,253,36.67,2025-09-28
2396,503,265.3,2026-02-21
2397,94,232.8,2025-11-11
2398,468,147.52,2026-07-07
2399,305,176.66,2026-06-28
2400,180,198.59,2026-07-02
2401,443,210.45,2025-10-16
2402,188,231.62,2026-06-10
2403,45,350.77,2025-12-02
2404,281,123.65,2026-06-11
2405,69,441.87,2026-02-11
2406,223,350.53,2026-05-29
2407,125,454.82,2025-09-14
2408,108,497.68,2026-02-17
2409,420,254.68,2026-06-11
2410,519,228.21,2026-03-11
2411,473,27.09,2026-08-27
2412,200,193.67,2026-02-22
2413,118,-201.35,2026-05-09
2414,476,356.0,2025-12-25
2415,249,244.96,2025-12-29
2416,483,358.22,2026-04-20
2417,175,411.11,2025-09-17
2418,182,420.06,2026-08-11
2419,401,150.6,2026-03-11
2420,12,88.38,2025-12-03
2421,367,340.3,2026-04-23
2422,222,93.08,2025-11-13
2423,106,223.82,2026-07-23
2424,54,198.36,2026-07-15
2425,387,301.11,2025-11-20
2426,384,384.72,2025-10-13
2427,17,454.83,2026-04-21
2428,346,213.73,2025-12-29
2429,65,411.16,2025-11-02
2430,172,114.18,2025-12-12
2431,111,363.39,2025-10-15
2432,195,408.73,2026-06-17
2433,405,314.21,2025-09-05
2434,219,469.77,2025-09-17
2435,16,57.41,2026-06-15
2436,399,204.06,2026-02-22
2437,286,110.32,2026-04-08
2438,69,326.72,2026-01-15
2439,512,443.3,2025-10-04
2440,176,491.64,2025-10-29
2441,333,129.71,2025-10-05
2442,137,490.8,2026-04-16
2443,326,169.36,2026-08-08
2444,70,489.12,2026-09-01
2445,460,170.88,2026-04-18
2446,239,194.27,2025-09-23
2447,14,254.19,2026-04-25
2448,128,120.14,2026-05-16
2449,250,157.88,2026-06-18
2450,384,311.78,2025-10-18
2451,385,251.87,2025-11-26
2452,455,106.17,2026-08-27
2453,285,370.93,2026-06-17
2454,41,162.18,2026-06-05
2455,296,262.83,2026-06-23
2456,340,376.52,2026-02-09
2457,56,174.65,2025-11-11
2458,255,453.78,2026-05-12
2459,228,401.72,2026-01-11
2460,330,305.99,2025-10-21
2461,67,95.86,2026-07-27
2462,198,435.58,2026-02-26
2463,210,30.79,2026-02-09
2464,210,67.15,2025-12-18
2465,479,121.97,2026-05-15
2466,251,159.17,2025-11-10
2467,311,214.89,2025-11-09
2468,207,146.25,2026-01-07
2469,82,139.57,2026-05-28
2470,387,475.75,2025-12-11
2471,518,88.04,2026-07-03
2472,160,306.65,2026-08-02
2473,21,410.7,2026-03-23
2474,86,382.16,2025-09-27
2475,157,380.63,2025-10-28
2476,390,278.66,2025-12-19
2477,385,234.51,2025-12-07
2478,342,283.26,2026-01-14
2479,159,72.64,2025-09-02
2480,513,-458.49,2026-04-23
2481,415,366.53,2026-01-18
2482,383,463.22,2025-11-08
2483,73,195.1,2025-09-08
2484,128,207.35,2026-07-12
2485,199,195.49,2026-06-13
2486,357,382.66,2025-11-28
2487,378,257.26,2026-05-23
2488,435,349.75,2026-04-30
2489,36,369.15,2026-03-18
2490,29,461.13,2026-01-21
2491,268,350.25,2026-03-12
2492,151,304.69,2026-03-03
2493,166,130.87,2026-03-22
2494,394,11.11,2026-04-14
2495,83,201.85,2025-12-29
2496,434,261.68,2026-04-24
2497,310,87.08,2025-10-12
2498,392,252.82,2026-03-12
2499,92,295.11,2025-09-26
2500,353,59.09,2026-07-04
2501,215,408.04,2025-10-19
2502,316,465.36,2026-07-18
2503,504,8.18,2025-11-14
2504,428,5.78,2026-02-26
2505,442,264.86,2025-10-08
2506,138,89.46,2026-03-29
2507,113,103.02,2026-07-05
2508,191,228.08,2026-04-30
2509,197,104.47,2026-03-13
2510,419,133.38,2026-05-16
2511,112,223.16,2025-12-04
2512,301,434.84,2026-01-14
2513,66,47.42,2026-04-11
2514,490,174.37,2025-09-27
2515,10,245.17,2026-08-08
2516,8,35.22,2025-11-17
2517,43,334.33,2026-02-28
2518,8,52.94,2026-07-24
2519,273,190.95,2025-10-01
2520,346,466.4,2026-06-22
2521,352,304.16,2025-09-24
2522,370,499.73,2026-03-25
2523,59,334.21,2026-08-11
2524,103,487.78,2026-02-01
2525,412,6.53,2026-01-15
2526,143,363.98,2026-05-19
2527,287,17.71,2026-06-30
2528,255,475.78,2025-12-08
2529,487,187.37,2025-09-16
2530,4,259.88,2025-09-27
2531,330,493.16,2025-12-22
2532,47,13.23,2026-08-13
2533,455,484.95,2026-08-19
2534,84,120.61,2025-10-07
2535,488,177.43,2026-05-25
2536,103,493.5,2026-03-15
2537,200,368.47,2025-11-10
2538,517,357.41,2026-03-13
2539,90,20.71,2025-12-02
2540,479,154.17,2026-04-18
2541,119,88.19,2025-11-06
2542,250,243.67,2026-06-03
2543,92,109.76,2026-01-31
2544,30,57.21,2025-10-10
2545,393,84.32,2026-04-23
2546,264,384.32,2026-01-11
2547,127,334.64,2026-02-16
2548,504,334.41,2026-05-03
2549,230,49.77,2026-07-22
2550,67,466.23,2025-11-02
2551,391,323.77,2025-11-07
2552,448,328.69,2026-01-26
2553,119,405.18,2026-01-03
2554,349,149.03,2025-10-29
2555,119,371.59,2026-09-02
2556,321,288.56,2026-02-11
2557,2,477.26,2026-01-08
2558,195,158.85,2025-12-26
2559,328,424.32,2026-08-30
2560,130,386.78,2025-12-29
2561,228,262.28,2026-01-16
2562,472,-57.76,2026-06-08
2563,304,161.38,2026-02-06
2564,467,419.42,2026-05-25
2565,36,77.98,2026-04-12
2566,127,301.45,2026-03-27
2567,490,140.36,2025-11-19
2568,299,317.38,2026-06-09
2569,342,353.55,2026-08-06
2570,231,80.59,2025-12-03
2571,184,351.7,2026-08-19
2572,307,429.11,2026-02-12
2573,164,492.27,2026-01-25
2574,346,495.58,2026-05-25
2575,357,214.11,2026-08-27
2576,290,380.07,2026-04-08
2577,404,144.77,2026-03-10
2578,56,53.17,2026-08-31
2579,469,425.66,2025-12-21
2580,453,329.04,2025-12-20
2581,149,349.5,2025-11-22
2582,201,108.83,2026-07-12
2583,105,-368.98,2025-09-09
2584,152,340.77,2026-06-29
2585,173,191.4,2026-05-12
2586,486,463.36,2025-12-12
2587,347,93.92,2026-03-23
2588,414,298.73,2026-03-24
2589,407,126.28,2026-08-06
2590,177,246.87,2025-10-28
2591,92,328.13,2025-09-15
2592,392,389.98,2026-01-10
2593,377,141.23,2025-10-22
2594,125,10.74,2026-01-14
2595,231,247.16,2026-04-03
2596,492,16.4,2025-11-26
2597,186,140.49,2026-06-25
2598,445,195.06,2025-10-05
2599,334,152.69,2026-01-26
2600,190,36.43,2026-08-03
2601,404,205.64,2026-05-28
2602,501,280.25,2026-05-24
2603,128,36.65,2026-06-19
2604,121,377.99,2025-11-04
2605,185,94.43,2026-07-01
2606,322,7.64,2026-05-12
2607,212,65.91,2026-03-31
2608,263,328.06,2026-07-31
2609,128,426.47,2026-04-07
2610,176,255.54,2025-12-20
2611,1,214.41,2026-05-27
2612,301,127.93,2026-03-31
2613,503,331.28,2025-09-30
2614,361,349.08,2025-09-22
2615,102,305.06,2026-06-11
2616,38,333.0,2026-01-07
2617,221,98.1,2026-06-28
2618,222,478.92,2026-02-01
2619,433,297.93,2026-07-16
2620,391,41.81,2026-07-17
2621,468,326.64,2025-11-23
2622,436,46.21,2026-04-28
2623,209,470.4,2026-04-10
2624,198,39.93,2025-09-06
2625,168,358.65,2026-06-13
2626,445,212.74,2026-01-19
2627,254,192.58,2025-12-22
2628,113,43.37,2025-09-17
2629,338,343.57,2026-03-18
2630,342,321.89,2025-10-26
2631,232,390.15,2026-03-04
2632,228,140.46,2025-11-21
2633,127,192.42,2025-09-20
2634,314,91.99,2026-05-27
2635,98,296.47,2026-01-23
2636,289,266.84,2026-02-12
2637,50,278.01,2026-04-07
2638,399,89.52,2026-03-05
2639,413,94.43,2025-11-22
2640,10,241.05,2025-12-17
2641,130,344.9,2026-01-24
2642,274,75.62,2025-10-20
2643,380,31.17,2025-10-02
2644,429,355.21,2026-03-30
2645,363,354.86,2025-09-20
2646,283,400.24,2026-01-26
2647,235,476.55,2025-10-03
2648,313,156.07,2026-03-04
2649,93,206.22,2026-06-12
2650,246,319.16,2025-10-19
2651,59,472.71,2025-10-21
2652,505,46.87,2026-03-25
2653,435,-405.13,2026-02-27
2654,140,340.13,2026-04-28
2655,128,242.43,2025-11-12
2656,8,205.71,2026-04-15
2657,354,358.51,2026-05-29
2658,44,125.89,2025-12-01
2659,231,305.65,2025-09-28
2660,137,91.53,2026-06-13
2661,433,259.27,2025-12-29
2662,116,250.28,2026-08-06
2663,121,172.29,2025-10-04
2664,272,148.58,2026-05-05
2665,404,110.47,2026-02-04
2666,37,112.64,2026-01-07
2667,500,468.03,2025-12-28
2668,472,-33.46,2026-04-07
2669,6,167.63,2025-09-10
2670,412,178.11,2025-12-22
2671,504,180.49,2026-08-29
2672,158,102.78,2026-04-15
2673,8,208.31,2026-08-30
2674,232,82.04,2026-02-10
2675,374,238.0,2025-10-25
2676,276,217.03,2025-09-18
2677,450,58.8,2026-06-28
2678,445,85.11,2025-11-14
